Channel,Video Title,Video Description,Video ID,Comment,Comment ID,Replies,Likes
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Hey. Thanks for sharing this. I didn't know anything related to website development so I recently hired a web developer from Carrot to create a website for me and an app. I have really liked their work and would highly recommend that. Having said that learning new things have always been something I like so I am looking forward to learning this skill too. :),UgyxEI0EmmV2m_ktiQ14AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,This is by far the best form of any educational video/material I found on the internet. It literally gives you a detailed overview of the path you are going to take before starting. All the knowledge in this world should have such practical guides for everyone who wants to learn.,UgwkZ_M3FNuQU3UEQuB4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Really needed it, bro. Giving hope ❤️🤗

BTW can you suggest us a website where practice with HTML, CSS and JS are being asked and given challanges as for practice?",Ugy4bkwy3seyoiB6rXV4AaABAg,0,4
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"please can you make a similar kind of guide video on Data science for beginners to advanced..
love ur contents😍",UgyBHA4irZqBiPkamup4AaABAg,0,1
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,I have been waiting for this and it's finally here! God bless you and your family Brad!,UgyLFExsE0aXggzVhxp4AaABAg,0,4
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Thanks Brad, your videos have helped me out a lot. I started in July 2021 and I'm now learning React. It's been a pain as my JS isn't 'great' yet, your React courses really got me into it.

2022 is the year I will hopefully get a job!",UgwOIv3eFb5Jr3mD1ut4AaABAg,1,16
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Thank you Brad. I am considering a career change. Just Bought your Moden HTML CSS from the Beginning on Udemy as a start to see if i can understand.  Great beginning overview for someone like myself with no background,Ugz9DZMBEHNDcNiIVIl4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"When I was first trying to work out what I needed to learn for web development, I listened to an earlier version of this video and was duly intimidated! There are just so many things to learn and at that point I didn't know really what a lot of these things like 'frameworks' or packages or libraries were let alone what they did. If there's any beginners out there reading this who feel the same about how incomprehensibly complex this seems- take heart! Six months later after doing a web developer bootcamp udemy course I now have an idea of what most of these things are and what kind of uses they have. If you are in a position of feeling intimidated by the sheer amount of things, definitely going through a web developer course can help clarify so much what this is all about.",UgxXMVUHaC9krozN2f94AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,You are a gem to community Brad! Thank you so much😊😊. Your videos always rock.,UgxgYF9biOw90X3pDc54AaABAg,1,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,Thanks for this very helpful guide. Wish you the best year brad. ❤️,UgwNXIwApAl3zeycVvx4AaABAg,0,1
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Great! Thanks a lot for all this. I think Docker is really useful even for everybody. Even outside enterprise environments. And if you do get a job in IT development, you will most likely need it.",UgxDKUYFFOdOW9PrDjd4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Definitely ,The most anticipated dev related video of 2022.",UgwMMM_pGFAaWFkeCsV4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,This is a good and detailed video for anyone who are confused and feeling lost including me. HAHAHA all the best to everyone who watch this and hope you guys found the path you are going to be in the upcoming years! Thanks Brad !,UgzzSQAHlyCoCHCAyxN4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,i managed to watch the whole thing. very grateful for the time you put into these videos dude! i'm unemployed right now and have been trying to convert my casual interest in this topic into a more serious thing. thank you so much for existing,Ugx26PMvgdGhIq4NLu94AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,"Great content as always. Putting Web3 at the end was a really smart move because it really is just hype and wishful thinking. 
I would love to see you go in depth into this crypto marketing term to see how hollow it is.
Please keep doing the good work, you are a teacher with millions of students worldwide.",UgzCGo4oiXtW7zlp5k94AaABAg,1,1
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,nice. pretty entertaining way to go through the entire ecosystem,Ugz21t8RBno2SE0_ZBd4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,I'm just a beginner in web dev just started with html and css . This is a gold mine i could say but its really overwhelming as a beginner to see soo many things are there for me to learn .,UgyycZY-K8H4tGpa0ph4AaABAg,0,0
Traversy Media,Web Development In 2022 - A Practical Guide,This is my annual guide to take you from start to finish when it comes to the web development technologies that are available for ...,EqzUcMzfV1w,You broke it down to pieces. One of the best roadmaps ever so far.,UgzVtv4MxUa9hGH4Gcx4AaABAg,0,0
